Frequency (Hz)	Level (dB)
13880.859375	-97.713661
13881.225586	-98.285019
13881.591797	-96.061745
13881.958008	-95.376404
13882.324219	-96.943428
13882.690430	-96.454865
13883.056641	-96.585831
13883.422852	-99.100548
13883.789062	-99.173019
13884.155273	-98.511612
13884.521484	-99.762337
13884.887695	-100.875534
13885.253906	-97.941620
13885.620117	-96.142563
13885.986328	-96.749718
13886.352539	-96.378105
13886.718750	-95.119713
13887.084961	-96.947670
13887.451172	-98.419525
13887.817383	-97.541588
13888.183594	-98.750145
13888.549805	-100.108139
13888.916016	-98.867081
13889.282227	-98.257210
13889.648438	-98.121849
13890.014648	-98.728638
13890.380859	-96.144966
13890.747070	-95.505264
13891.113281	-98.244049
13891.479492	-97.762871
13891.845703	-97.779015
13892.211914	-99.325378
13892.578125	-97.819984
13892.944336	-96.517349
13893.310547	-98.974724
13893.676758	-100.833656
13894.042969	-98.029793
13894.409180	-96.864868
13894.775391	-98.107147
13895.141602	-98.650551
13895.507812	-97.042358
13895.874023	-97.449776
13896.240234	-96.964294
13896.606445	-95.612335
13896.972656	-96.241653
13897.338867	-98.928429
13897.705078	-99.146301
13898.071289	-98.067871
13898.437500	-99.370987
13898.803711	-100.061409
13899.169922	-98.434494
13899.536133	-98.628555
13899.902344	-99.388046
13900.268555	-96.706642
13900.634766	-95.698067
13901.000977	-96.975220
13901.367188	-96.329094
13901.733398	-96.038330
13902.099609	-97.732574
13902.465820	-98.961449
13902.832031	-97.550224
13903.198242	-97.591125
13903.564453	-98.986000
13903.930664	-100.324959
13904.296875	-99.087135
13904.663086	-98.031464
13905.029297	-97.366249
13905.395508	-96.080521
13905.761719	-96.137985
13906.127930	-96.892960
13906.494141	-95.866867
13906.860352	-97.013451
13907.226562	-99.471436
13907.592773	-101.679741
13907.958984	-100.846092
13908.325195	-100.295685
13908.691406	-99.068871
13909.057617	-97.600319
13909.423828	-96.430763
13909.790039	-95.967430
13910.156250	-96.211540
13910.522461	-95.789108
13910.888672	-97.144775
13911.254883	-99.018082
13911.621094	-99.771072
13911.987305	-101.122765
13912.353516	-101.039429
13912.719727	-100.722183
13913.085938	-100.468239
13913.452148	-100.383247
13913.818359	-99.186653
13914.184570	-97.733940
13914.550781	-97.761200
13914.916992	-97.888107
13915.283203	-97.935486
13915.649414	-99.339577
13916.015625	-100.429962
13916.381836	-98.581604
13916.748047	-98.149796
13917.114258	-100.110413
13917.480469	-101.712303
13917.846680	-101.935715
13918.212891	-100.885567
13918.579102	-99.213623
13918.945312	-97.497063
13919.311523	-97.864006
13919.677734	-99.358574
13920.043945	-99.958282
13920.410156	-99.537460
13920.776367	-98.998840
13921.142578	-98.849762
13921.508789	-99.286278
13921.875000	-100.292030
13922.241211	-99.760284
13922.607422	-100.364670
13922.973633	-98.406319
13923.339844	-97.624527
13923.706055	-97.554558
13924.072266	-97.070183
13924.438477	-96.950958
13924.804688	-98.127289
13925.170898	-98.995338
13925.537109	-100.704529
13925.903320	-103.043762
13926.269531	-103.780396
13926.635742	-102.593468
13927.001953	-102.899788
13927.368164	-100.959755
13927.734375	-99.606712
13928.100586	-99.204933
13928.466797	-99.422279
13928.833008	-98.196213
13929.199219	-98.140663
13929.565430	-99.619652
13929.931641	-100.143204
13930.297852	-102.401489
13930.664062	-101.493179
13931.030273	-102.370911
13931.396484	-100.694458
13931.762695	-99.055336
13932.128906	-99.943848
13932.495117	-98.296906
13932.861328	-97.575180
13933.227539	-97.478378
13933.593750	-97.257416
13933.959961	-96.747200
13934.326172	-97.898209
13934.692383	-100.657471
13935.058594	-100.419106
13935.424805	-99.990067
13935.791016	-99.017914
13936.157227	-99.394218
13936.523438	-98.570946
13936.889648	-97.445770
13937.255859	-96.726112
13937.622070	-95.792175
13937.988281	-97.264503
13938.354492	-98.098030
13938.720703	-98.954102
13939.086914	-100.939720
13939.453125	-102.042999
13939.819336	-103.664284
13940.185547	-103.023064
13940.551758	-99.945984
13940.917969	-98.561668
13941.284180	-97.369957
13941.650391	-96.419502
13942.016602	-97.265373
13942.382812	-96.992188
13942.749023	-96.955956
13943.115234	-98.957253
13943.481445	-101.644867
13943.847656	-101.379547
13944.213867	-100.592392
13944.580078	-100.023422
13944.946289	-99.385521
13945.312500	-97.919647
13945.678711	-97.790421
13946.044922	-98.001183
13946.411133	-95.774437
13946.777344	-96.145958
13947.143555	-97.138237
13947.509766	-97.714973
13947.875977	-98.336060
13948.242188	-98.911758
13948.608398	-97.636429
13948.974609	-96.724602
13949.340820	-97.450974
13949.707031	-98.095993
13950.073242	-96.943756
13950.439453	-95.902122
13950.805664	-96.557114
13951.171875	-96.568008
13951.538086	-95.966682
13951.904297	-97.835968
13952.270508	-100.178253
13952.636719	-99.345695
13953.002930	-99.189072
13953.369141	-100.537903
13953.735352	-99.749702
13954.101562	-96.929329
13954.467773	-96.707794
13954.833984	-96.857277
13955.200195	-95.648872
13955.566406	-95.242271
13955.932617	-97.439362
13956.298828	-98.264198
13956.665039	-98.652527
13957.031250	-97.567657
13957.397461	-97.413078
13957.763672	-98.505661
13958.129883	-98.019691
13958.496094	-98.785950
13958.862305	-96.994354
13959.228516	-95.683876
13959.594727	-96.398445
13959.960938	-96.708382
13960.327148	-96.531586
13960.693359	-97.443184
13961.059570	-98.183121
13961.425781	-98.424263
13961.791992	-100.027397
13962.158203	-99.129745
13962.524414	-98.229637
13962.890625	-99.246475
13963.256836	-98.592873
13963.623047	-96.969276
13963.989258	-96.268280
13964.355469	-96.500534
13964.721680	-97.213593
13965.087891	-96.761925
13965.454102	-97.156075
13965.820312	-98.524445
13966.186523	-99.455299
13966.552734	-99.846649
13966.918945	-99.638412
13967.285156	-98.648643
13967.651367	-96.684708
13968.017578	-96.468872
13968.383789	-96.265472
13968.750000	-95.781044
13969.116211	-95.815643
13969.482422	-97.045372
13969.848633	-98.370483
13970.214844	-98.270256
13970.581055	-99.675484
13970.947266	-101.538872
13971.313477	-101.136742
13971.679688	-99.924866
13972.045898	-100.412621
13972.412109	-98.168587
13972.778320	-95.256386
13973.144531	-95.254112
13973.510742	-96.162773
13973.876953	-95.577835
13974.243164	-96.615700
13974.609375	-97.879593
13974.975586	-96.772667
13975.341797	-97.315201
13975.708008	-98.331055
13976.074219	-99.024597
13976.440430	-97.202042
13976.806641	-96.780014
13977.172852	-96.667732
13977.539062	-95.838959
13977.905273	-94.750038
13978.271484	-96.255981
13978.637695	-95.816124
13979.003906	-94.926414
13979.370117	-97.092583
13979.736328	-99.137398
13980.102539	-98.077003
13980.468750	-98.717201
13980.834961	-99.882881
13981.201172	-97.713509
13981.567383	-95.150978
13981.933594	-95.657349
13982.299805	-95.141098
13982.666016	-93.929832
13983.032227	-93.911453
13983.398438	-95.732162
13983.764648	-96.291862
13984.130859	-96.448563
13984.497070	-97.789833
13984.863281	-97.692245
13985.229492	-96.881310
13985.595703	-97.733665
13985.961914	-97.924408
13986.328125	-95.484390
13986.694336	-94.563477
13987.060547	-95.284676
13987.426758	-94.750969
13987.792969	-94.864532
13988.159180	-96.356445
13988.525391	-96.475578
13988.891602	-95.663750
13989.257812	-96.467293
13989.624023	-98.248390
13989.990234	-97.162704
13990.356445	-96.760025
13990.722656	-97.444588
13991.088867	-95.365158
13991.455078	-93.741379
13991.821289	-94.606819
13992.187500	-95.273674
13992.553711	-94.388832
13992.919922	-95.394783
13993.286133	-97.858353
13993.652344	-97.377823
13994.018555	-97.481514
13994.384766	-98.746582
13994.750977	-98.475243
13995.117188	-96.640442
13995.483398	-95.242973
13995.849609	-96.020241
13996.215820	-94.999756
13996.582031	-93.906136
13996.948242	-94.362976
13997.314453	-94.445770
13997.680664	-95.059288
13998.046875	-95.872314
13998.413086	-96.957520
13998.779297	-96.339752
13999.145508	-97.109001
13999.511719	-98.011963
13999.877930	-97.259430
14000.244141	-95.775284
14000.610352	-95.905464
14000.976562	-95.579720
14001.342773	-94.944992
14001.708984	-95.765305
14002.075195	-96.817726
14002.441406	-95.612068
14002.807617	-95.957703
14003.173828	-98.912140
14003.540039	-98.690865
14003.906250	-96.384232
14004.272461	-96.546524
14004.638672	-98.399872
14005.004883	-95.688835
14005.371094	-94.743599
14005.737305	-96.495911
14006.103516	-95.174934
14006.469727	-94.008095
14006.835938	-94.878304
14007.202148	-95.298317
14007.568359	-94.945503
14007.934570	-95.778786
14008.300781	-97.924774
14008.666992	-97.592598
14009.033203	-97.025482
14009.399414	-97.321121
14009.765625	-97.680496
14010.131836	-95.772667
14010.498047	-96.347275
14010.864258	-95.875671
14011.230469	-94.113754
14011.596680	-95.254471
14011.962891	-98.019218
14012.329102	-96.908272
14012.695312	-96.309181
14013.061523	-97.823448
14013.427734	-98.563118
14013.793945	-97.691277
14014.160156	-96.590973
14014.526367	-98.194458
14014.892578	-95.656197
14015.258789	-93.786369
14015.625000	-95.564789
14015.991211	-95.929214
14016.357422	-94.838295
14016.723633	-96.524605
14017.089844	-99.949509
14017.456055	-98.538895
14017.822266	-96.470459
14018.188477	-97.079346
14018.554688	-98.685936
14018.920898	-95.442856
14019.287109	-94.437576
14019.653320	-95.036606
14020.019531	-93.975388
14020.385742	-94.232971
14020.751953	-96.644081
14021.118164	-97.687607
14021.484375	-97.616226
14021.850586	-96.599373
14022.216797	-97.487968
14022.583008	-97.620285
14022.949219	-96.639313
14023.315430	-96.672501
14023.681641	-95.750443
14024.047852	-93.889336
14024.414062	-94.718300
14024.780273	-95.589127
14025.146484	-95.618912
14025.512695	-99.060623
14025.878906	-100.012367
14026.245117	-98.544044
14026.611328	-98.730621
14026.977539	-99.215446
14027.343750	-97.389740
14027.709961	-93.885635
14028.076172	-93.837616
14028.442383	-94.292564
14028.808594	-93.112206
14029.174805	-93.387337
14029.541016	-96.494766
14029.907227	-97.044731
14030.273438	-96.747406
14030.639648	-99.936241
14031.005859	-101.284920
14031.372070	-98.742958
14031.738281	-96.888733
14032.104492	-97.276421
14032.470703	-94.489388
14032.836914	-91.919289
14033.203125	-93.359413
14033.569336	-96.070358
14033.935547	-95.712616
14034.301758	-96.807777
14034.667969	-98.700104
14035.034180	-99.694000
14035.400391	-98.510857
14035.766602	-97.832436
14036.132812	-97.215958
14036.499023	-94.320602
14036.865234	-92.701653
14037.231445	-94.152092
14037.597656	-93.845192
14037.963867	-94.139168
14038.330078	-95.620712
14038.696289	-94.780594
14039.062500	-95.953247
14039.428711	-97.535889
14039.794922	-96.745399
14040.161133	-95.760666
14040.527344	-95.921082
14040.893555	-95.084282
14041.259766	-94.096222
14041.625977	-93.522537
14041.992188	-94.470169
14042.358398	-93.775444
14042.724609	-92.860512
14043.090820	-94.962532
14043.457031	-96.924889
14043.823242	-95.185577
14044.189453	-96.436172
14044.555664	-98.963676
14044.921875	-97.271217
14045.288086	-93.643692
14045.654297	-94.011726
14046.020508	-96.133026
14046.386719	-93.842415
14046.752930	-93.566521
14047.119141	-96.021408
14047.485352	-95.763573
14047.851562	-94.965393
14048.217773	-97.119400
14048.583984	-96.685204
14048.950195	-94.959702
14049.316406	-93.903053
14049.682617	-96.631134
14050.048828	-97.977463
14050.415039	-95.369347
14050.781250	-95.948776
14051.147461	-96.460510
14051.513672	-95.182167
14051.879883	-95.586082
14052.246094	-95.816261
14052.612305	-94.056412
14052.978516	-93.953712
14053.344727	-95.651245
14053.710938	-97.325394
14054.077148	-95.998169
14054.443359	-95.634842
14054.809570	-96.679871
14055.175781	-95.195107
14055.541992	-94.439041
14055.908203	-95.396004
14056.274414	-94.137558
14056.640625	-92.846504
14057.006836	-93.539894
14057.373047	-94.984192
14057.739258	-95.101044
14058.105469	-97.045753
14058.471680	-99.182831
14058.837891	-96.850342
14059.204102	-95.285187
14059.570312	-94.922081
14059.936523	-93.944954
14060.302734	-92.220215
14060.668945	-92.197250
14061.035156	-92.557098
14061.401367	-92.551682
14061.767578	-93.641479
14062.133789	-96.070305
14062.500000	-97.101791
14062.866211	-96.658859
14063.232422	-98.137894
14063.598633	-96.858894
14063.964844	-95.578476
14064.331055	-93.603340
14064.697266	-92.388672
14065.063477	-91.948227
14065.429688	-92.657715
14065.795898	-94.585434
14066.162109	-95.169167
14066.528320	-94.660965
14066.894531	-94.645653
14067.260742	-94.108589
14067.626953	-94.098419
14067.993164	-94.979515
14068.359375	-95.568787
14068.725586	-94.387321
14069.091797	-93.288170
14069.458008	-92.710411
14069.824219	-93.391739
14070.190430	-93.524857
14070.556641	-93.716309
14070.922852	-92.943710
14071.289062	-92.914627
14071.655273	-94.159630
14072.021484	-95.653618
14072.387695	-95.572525
14072.753906	-95.073235
14073.120117	-95.318230
14073.486328	-94.873932
14073.852539	-94.212051
14074.218750	-94.129021
14074.584961	-94.286903
14074.951172	-94.043663
14075.317383	-94.201515
14075.683594	-94.702148
14076.049805	-94.401649
14076.416016	-93.813782
14076.782227	-94.648949
14077.148438	-95.229271
14077.514648	-94.720940
14077.880859	-93.697327
14078.247070	-94.862610
14078.613281	-94.455795
14078.979492	-93.988129
14079.345703	-95.259758
14079.711914	-96.663452
14080.078125	-96.203888
14080.444336	-96.390984
14080.810547	-97.025307
14081.176758	-95.806686
14081.542969	-96.416077
14081.909180	-96.098831
14082.275391	-94.663727
14082.641602	-93.391022
14083.007812	-93.883324
14083.374023	-95.781624
14083.740234	-95.684357
14084.106445	-94.148689
14084.472656	-93.233734
14084.838867	-92.667282
14085.205078	-93.227661
14085.571289	-94.644127
14085.937500	-94.934074
14086.303711	-94.441818
14086.669922	-96.189812
14087.036133	-95.549294
14087.402344	-94.590637
14087.768555	-95.081421
14088.134766	-95.939713
14088.500977	-94.336998
14088.867188	-92.316475
14089.233398	-93.536507
14089.599609	-95.528198
14089.965820	-96.370567
14090.332031	-96.435661
14090.698242	-97.604485
14091.064453	-96.841522
14091.430664	-94.765022
14091.796875	-93.756294
14092.163086	-93.820442
14092.529297	-92.757347
14092.895508	-91.992111
14093.261719	-92.440933
14093.627930	-91.996483
14093.994141	-91.944359
14094.360352	-92.517342
14094.726562	-92.993141
14095.092773	-93.168320
14095.458984	-92.775360
14095.825195	-93.989304
14096.191406	-95.061325
14096.557617	-93.979660
14096.923828	-92.808693
14097.290039	-91.768250
14097.656250	-91.476738
14098.022461	-92.228584
14098.388672	-92.897919
14098.754883	-93.650757
14099.121094	-95.663696
14099.487305	-95.551476
14099.853516	-96.367683
14100.219727	-97.271179
14100.585938	-96.541565
14100.952148	-94.318024
14101.318359	-92.198532
14101.684570	-92.794823
14102.050781	-93.039108
14102.416992	-92.318375
14102.783203	-92.973434
14103.149414	-94.949066
14103.515625	-97.338097
14103.881836	-98.652847
14104.248047	-100.021866
14104.614258	-100.126648
14104.980469	-95.800201
14105.346680	-93.711838
14105.712891	-94.178680
14106.079102	-93.833740
14106.445312	-93.015800
14106.811523	-93.675636
14107.177734	-94.534821
14107.543945	-97.237244
14107.910156	-98.485680
14108.276367	-98.604095
14108.642578	-99.120110
14109.008789	-97.633644
14109.375000	-97.186821
14109.741211	-96.234886
14110.107422	-95.034729
14110.473633	-93.200043
14110.839844	-92.944366
14111.206055	-92.201065
14111.572266	-92.994553
14111.938477	-95.170609
14112.304688	-95.746353
14112.670898	-98.047379
14113.037109	-99.253586
14113.403320	-96.963921
14113.769531	-95.018791
14114.135742	-95.216103
14114.501953	-94.869377
14114.868164	-92.720779
14115.234375	-91.866646
14115.600586	-93.893829
14115.966797	-95.422516
14116.333008	-95.496521
14116.699219	-97.082100
14117.065430	-96.261604
14117.431641	-95.405853
14117.797852	-96.433090
14118.164062	-98.569908
14118.530273	-96.023048
14118.896484	-93.395966
14119.262695	-93.235474
14119.628906	-93.353119
14119.995117	-93.808525
14120.361328	-95.131584
14120.727539	-95.481224
14121.093750	-94.555229
14121.459961	-94.497360
14121.826172	-96.413063
14122.192383	-96.585945
14122.558594	-95.377808
14122.924805	-94.609245
14123.291016	-95.154686
14123.657227	-93.940140
14124.023438	-93.682968
14124.389648	-94.194962
14124.755859	-93.802177
14125.122070	-93.410286
14125.488281	-93.043365
14125.854492	-93.952423
14126.220703	-94.588516
14126.586914	-95.228134
14126.953125	-96.760895
14127.319336	-95.391907
14127.685547	-95.350952
14128.051758	-96.727524
14128.417969	-96.953491
14128.784180	-95.344002
14129.150391	-95.512672
14129.516602	-95.287338
14129.882812	-94.793060
14130.249023	-95.287537
14130.615234	-95.638062
14130.981445	-95.486931
14131.347656	-94.843193
14131.713867	-97.040115
14132.080078	-98.456955
14132.446289	-97.169029
14132.812500	-96.837692
14133.178711	-97.585091
14133.544922	-96.665497
14133.911133	-95.357010
14134.277344	-95.282326
14134.643555	-94.842155
14135.009766	-94.249008
14135.375977	-95.245850
14135.742188	-97.994469
14136.108398	-99.913094
14136.474609	-99.004463
14136.840820	-98.013321
14137.207031	-98.006477
14137.573242	-96.536766
